Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,GC=F
Date,,,,,,
2020-07-16 00:00:00+00:00,1798.699951171875,1798.699951171875,1810.9000244140625,1794.300048828125,1810.9000244140625,146
2020-07-17 00:00:00+00:00,1808.300048828125,1808.300048828125,1810.0999755859375,1798.5,1798.5,24
2020-07-20 00:00:00+00:00,1815.9000244140625,1815.9000244140625,1817.300048828125,1807.0,1807.0,89
2020-07-21 00:00:00+00:00,1842.4000244140625,1842.4000244140625,1842.4000244140625,1822.0,1822.0,117
2020-07-22 00:00:00+00:00,1864.0999755859375,1864.0999755859375,1867.0,1854.699951171875,1858.0999755859375,213
2020-07-23 00:00:00+00:00,1889.0999755859375,1889.0999755859375,1890.300048828125,1868.5,1868.699951171875,133
2020-07-24 00:00:00+00:00,1897.300048828125,1897.300048828125,1897.300048828125,1884.300048828125,1884.300048828125,474
2020-07-27 00:00:00+00:00,1931.0,1931.0,1938.0,1901.5,1901.699951171875,364
2020-07-28 00:00:00+00:00,1944.699951171875,1944.699951171875,1944.699951171875,1928.5999755859375,1931.5,825
2020-07-29 00:00:00+00:00,1953.5,1953.5,1953.5,1952.5999755859375,1953.199951171875,209835
2020-07-30 00:00:00+00:00,1942.300048828125,1942.300048828125,1965.0999755859375,1930.0,1963.4000244140625,28853
2020-07-31 00:00:00+00:00,1962.800048828125,1962.800048828125,1981.0999755859375,1948.0,1948.5999755859375,2914
2020-08-03 00:00:00+00:00,1966.0,1966.0,1984.300048828125,1955.5,1984.300048828125,683
2020-08-04 00:00:00+00:00,2001.199951171875,2001.199951171875,2016.199951171875,1968.800048828125,1971.0,2010
2020-08-05 00:00:00+00:00,2031.0999755859375,2031.0999755859375,2050.199951171875,2011.0,2024.0,1422
2020-08-06 00:00:00+00:00,2051.5,2051.5,2063.0,2040.0,2045.5,294
2020-08-07 00:00:00+00:00,2010.0999755859375,2010.0999755859375,2055.0,2009.5999755859375,2040.0999755859375,808
2020-08-10 00:00:00+00:00,2024.4000244140625,2024.4000244140625,2043.800048828125,2017.5,2026.4000244140625,233
2020-08-11 00:00:00+00:00,1932.5999755859375,1932.5999755859375,2016.0,1904.0,2012.4000244140625,971
2020-08-12 00:00:00+00:00,1934.9000244140625,1934.9000244140625,1946.5999755859375,1871.5999755859375,1923.0,404
2020-08-13 00:00:00+00:00,1956.699951171875,1956.699951171875,1957.4000244140625,1916.9000244140625,1921.5,71
2020-08-14 00:00:00+00:00,1937.0,1937.0,1947.4000244140625,1937.0,1938.699951171875,201
2020-08-17 00:00:00+00:00,1985.0,1985.0,1985.0,1949.5999755859375,1949.5999755859375,97
2020-08-18 00:00:00+00:00,1999.4000244140625,1999.4000244140625,2002.800048828125,1972.0999755859375,2001.0999755859375,92
2020-08-19 00:00:00+00:00,1958.699951171875,1958.699951171875,1980.0,1938.699951171875,1980.0,347
2020-08-20 00:00:00+00:00,1933.800048828125,1933.800048828125,1948.300048828125,1922.300048828125,1941.199951171875,106
2020-08-21 00:00:00+00:00,1934.5999755859375,1934.5999755859375,1945.0,1908.9000244140625,1941.0,184
2020-08-24 00:00:00+00:00,1927.699951171875,1927.699951171875,1940.0,1922.199951171875,1930.199951171875,85
2020-08-25 00:00:00+00:00,1911.800048828125,1911.800048828125,1928.5,1911.800048828125,1927.5,176
2020-08-26 00:00:00+00:00,1940.699951171875,1940.699951171875,1950.800048828125,1909.699951171875,1909.699951171875,287
2020-08-27 00:00:00+00:00,1921.5999755859375,1921.5999755859375,1972.5,1921.5999755859375,1948.9000244140625,2303
2020-08-28 00:00:00+00:00,1964.5999755859375,1964.5999755859375,1971.300048828125,1922.5,1927.0999755859375,778
2020-08-31 00:00:00+00:00,1967.5999755859375,1967.5999755859375,1971.300048828125,1953.300048828125,1970.0,158
2020-09-01 00:00:00+00:00,1968.199951171875,1968.199951171875,1986.300048828125,1961.699951171875,1961.699951171875,186
2020-09-02 00:00:00+00:00,1934.4000244140625,1934.4000244140625,1967.300048828125,1934.4000244140625,1967.300048828125,71
2020-09-03 00:00:00+00:00,1927.5999755859375,1927.5999755859375,1938.800048828125,1923.0,1937.0999755859375,179
2020-09-04 00:00:00+00:00,1923.9000244140625,1923.9000244140625,1939.699951171875,1917.699951171875,1927.9000244140625,607
2020-09-08 00:00:00+00:00,1933.0,1933.0,1937.9000244140625,1903.0999755859375,1930.9000244140625,271
2020-09-09 00:00:00+00:00,1944.699951171875,1944.699951171875,1946.199951171875,1924.5999755859375,1926.9000244140625,219
2020-09-10 00:00:00+00:00,1954.199951171875,1954.199951171875,1962.699951171875,1944.0999755859375,1944.0999755859375,722
2020-09-11 00:00:00+00:00,1937.800048828125,1937.800048828125,1949.5,1937.800048828125,1944.0,73
2020-09-14 00:00:00+00:00,1953.0999755859375,1953.0999755859375,1953.0999755859375,1943.0,1946.300048828125,55
2020-09-15 00:00:00+00:00,1956.300048828125,1956.300048828125,1968.5,1955.800048828125,1955.800048828125,74
2020-09-16 00:00:00+00:00,1960.199951171875,1960.199951171875,1961.4000244140625,1956.699951171875,1961.300048828125,124
2020-09-17 00:00:00+00:00,1940.0,1940.0,1946.0,1933.699951171875,1939.0,67
2020-09-18 00:00:00+00:00,1952.0999755859375,1952.0999755859375,1952.0999755859375,1949.0,1950.5,38
2020-09-21 00:00:00+00:00,1901.199951171875,1901.199951171875,1946.199951171875,1883.4000244140625,1946.199951171875,52
2020-09-22 00:00:00+00:00,1898.5999755859375,1898.5999755859375,1913.0999755859375,1898.5999755859375,1913.0999755859375,331
2020-09-23 00:00:00+00:00,1859.9000244140625,1859.9000244140625,1875.5,1859.9000244140625,1875.5,5
2020-09-24 00:00:00+00:00,1868.300048828125,1868.300048828125,1868.300048828125,1851.5,1851.5,365
2020-09-25 00:00:00+00:00,1857.699951171875,1857.699951171875,1857.699951171875,1856.300048828125,1856.300048828125,4
2020-09-28 00:00:00+00:00,1872.800048828125,1872.800048828125,1872.800048828125,1872.800048828125,1872.800048828125,10455
2020-09-29 00:00:00+00:00,1894.300048828125,1894.300048828125,1895.4000244140625,1872.4000244140625,1876.5,3283
2020-09-30 00:00:00+00:00,1887.5,1887.5,1899.699951171875,1879.800048828125,1893.0,600
2020-10-01 00:00:00+00:00,1908.4000244140625,1908.4000244140625,1909.5999755859375,1882.5,1884.0999755859375,730
2020-10-02 00:00:00+00:00,1900.199951171875,1900.199951171875,1913.0,1893.9000244140625,1893.9000244140625,530
2020-10-05 00:00:00+00:00,1912.5,1912.5,1915.5999755859375,1884.699951171875,1898.9000244140625,1360
2020-10-06 00:00:00+00:00,1901.0999755859375,1901.0999755859375,1918.0,1874.4000244140625,1906.5999755859375,968
2020-10-07 00:00:00+00:00,1883.5999755859375,1883.5999755859375,1889.800048828125,1873.0999755859375,1874.0999755859375,50
2020-10-08 00:00:00+00:00,1888.5999755859375,1888.5999755859375,1893.0,1882.699951171875,1893.0,348
2020-10-09 00:00:00+00:00,1919.5,1919.5,1929.0999755859375,1905.0999755859375,1909.300048828125,580
2020-10-12 00:00:00+00:00,1922.5,1922.5,1926.5,1921.5999755859375,1924.0,96
2020-10-13 00:00:00+00:00,1888.5,1888.5,1922.199951171875,1887.0,1921.9000244140625,191
2020-10-14 00:00:00+00:00,1901.300048828125,1901.300048828125,1910.800048828125,1882.5,1889.699951171875,33
2020-10-15 00:00:00+00:00,1903.199951171875,1903.199951171875,1906.300048828125,1889.5999755859375,1897.300048828125,254
2020-10-16 00:00:00+00:00,1900.800048828125,1900.800048828125,1900.800048828125,1898.5,1898.5,53
2020-10-19 00:00:00+00:00,1906.4000244140625,1906.4000244140625,1907.800048828125,1899.5,1907.300048828125,43
2020-10-20 00:00:00+00:00,1910.4000244140625,1910.4000244140625,1910.4000244140625,1896.0999755859375,1901.300048828125,329
2020-10-21 00:00:00+00:00,1924.5999755859375,1924.5999755859375,1927.300048828125,1913.5999755859375,1913.5999755859375,1202
2020-10-22 00:00:00+00:00,1901.0999755859375,1901.0999755859375,1924.300048828125,1898.199951171875,1924.300048828125,899
2020-10-23 00:00:00+00:00,1902.0,1902.0,1913.300048828125,1896.199951171875,1899.9000244140625,287
2020-10-26 00:00:00+00:00,1902.699951171875,1902.699951171875,1907.0,1893.5,1895.5,242
2020-10-27 00:00:00+00:00,1908.800048828125,1908.800048828125,1908.800048828125,1904.4000244140625,1904.5999755859375,176
2020-10-28 00:00:00+00:00,1876.199951171875,1876.199951171875,1876.199951171875,1870.9000244140625,1870.9000244140625,277
2020-10-29 00:00:00+00:00,1865.5999755859375,1865.5999755859375,1879.800048828125,1858.800048828125,1876.0999755859375,240
2020-10-30 00:00:00+00:00,1877.4000244140625,1877.4000244140625,1886.5999755859375,1862.800048828125,1862.800048828125,725
2020-11-02 00:00:00+00:00,1890.4000244140625,1890.4000244140625,1894.699951171875,1872.9000244140625,1872.9000244140625,190
2020-11-03 00:00:00+00:00,1908.5,1908.5,1908.5,1891.5,1891.5,712
2020-11-04 00:00:00+00:00,1894.5999755859375,1894.5999755859375,1907.0,1885.300048828125,1893.800048828125,782
2020-11-05 00:00:00+00:00,1945.300048828125,1945.300048828125,1948.0,1901.699951171875,1901.699951171875,135
2020-11-06 00:00:00+00:00,1950.300048828125,1950.300048828125,1958.800048828125,1940.800048828125,1940.800048828125,304
2020-11-09 00:00:00+00:00,1853.199951171875,1853.199951171875,1963.199951171875,1847.0999755859375,1955.5999755859375,745
2020-11-10 00:00:00+00:00,1875.4000244140625,1875.4000244140625,1885.300048828125,1871.199951171875,1879.300048828125,276
2020-11-11 00:00:00+00:00,1860.699951171875,1860.699951171875,1878.800048828125,1855.5,1878.800048828125,222
2020-11-12 00:00:00+00:00,1872.5999755859375,1872.5999755859375,1878.5,1866.5999755859375,1869.0,220
2020-11-13 00:00:00+00:00,1885.699951171875,1885.699951171875,1890.0999755859375,1876.800048828125,1877.0,240
2020-11-16 00:00:00+00:00,1887.300048828125,1887.300048828125,1887.300048828125,1871.0,1874.5999755859375,6
2020-11-17 00:00:00+00:00,1884.5,1884.5,1888.4000244140625,1884.5,1888.4000244140625,59
2020-11-18 00:00:00+00:00,1873.5,1873.5,1873.5,1873.5,1873.5,152
2020-11-19 00:00:00+00:00,1861.0999755859375,1861.0999755859375,1865.800048828125,1856.0,1865.800048828125,59
2020-11-20 00:00:00+00:00,1872.5999755859375,1872.5999755859375,1872.5999755859375,1871.199951171875,1871.199951171875,1900
2020-11-23 00:00:00+00:00,1837.800048828125,1837.800048828125,1837.800048828125,1829.199951171875,1834.800048828125,843
2020-11-24 00:00:00+00:00,1804.800048828125,1804.800048828125,1829.300048828125,1799.300048828125,1829.300048828125,1041
2020-11-25 00:00:00+00:00,1805.699951171875,1805.699951171875,1805.699951171875,1801.4000244140625,1801.4000244140625,205754
2020-11-27 00:00:00+00:00,1781.9000244140625,1781.9000244140625,1817.0,1770.699951171875,1806.0999755859375,71804
2020-11-30 00:00:00+00:00,1775.699951171875,1775.699951171875,1787.199951171875,1762.300048828125,1785.0,3145
2020-12-01 00:00:00+00:00,1814.0999755859375,1814.0999755859375,1815.9000244140625,1774.9000244140625,1775.0,1859
2020-12-02 00:00:00+00:00,1825.699951171875,1825.699951171875,1830.0,1807.800048828125,1811.300048828125,771
2020-12-03 00:00:00+00:00,1836.800048828125,1836.800048828125,1842.0,1825.300048828125,1829.199951171875,1765
2020-12-04 00:00:00+00:00,1835.9000244140625,1835.9000244140625,1847.5999755859375,1828.199951171875,1840.699951171875,1213
2020-12-07 00:00:00+00:00,1861.800048828125,1861.800048828125,1866.9000244140625,1820.800048828125,1836.5,1427
2020-12-08 00:00:00+00:00,1870.800048828125,1870.800048828125,1875.800048828125,1861.800048828125,1863.0,121
2020-12-09 00:00:00+00:00,1834.5999755859375,1834.5999755859375,1867.0999755859375,1827.0,1867.0999755859375,215
2020-12-10 00:00:00+00:00,1833.5999755859375,1833.5999755859375,1849.0999755859375,1828.0,1833.199951171875,177
2020-12-11 00:00:00+00:00,1839.800048828125,1839.800048828125,1846.0,1829.0999755859375,1838.5,109
2020-12-14 00:00:00+00:00,1828.699951171875,1828.699951171875,1835.699951171875,1822.699951171875,1835.5,258
2020-12-15 00:00:00+00:00,1852.300048828125,1852.300048828125,1853.5999755859375,1833.199951171875,1833.5,961
